time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-27 00:00:00+00:00,1549,38,226,49
2025-01-28 00:00:00+00:00,29,9,129,36
2025-01-29 00:00:00+00:00,26,7,157,41
2025-01-30 00:00:00+00:00,41,23,125,49
2025-01-31 00:00:00+00:00,105,65,108,44
2025-02-01 00:00:00+00:00,86,46,83,37
2025-02-02 00:00:00+00:00,43,33,40,17
2025-02-03 00:00:00+00:00,1076,106,238,59
2025-02-04 00:00:00+00:00,89,42,223,53
2025-02-05 00:00:00+00:00,974,119,223,58
2025-02-06 00:00:00+00:00,148,71,380,59
2025-02-07 00:00:00+00:00,154,72,152,43
2025-02-08 00:00:00+00:00,156,74,34,16
2025-02-09 00:00:00+00:00,53,41,29,14
