referrer,views_total,views_unique
github.com,260,47
Google,255,63
t.co,174,120
pkg.go.dev,44,1
hub.docker.com,43,4
featbit.co,8,8
awesome-go.com,6,3
dev.azure.com,6,1
Bing,5,2
linkedin.com,4,4
