referrer,views_total,views_unique
Google,221,65
github.com,200,40
dev.to,119,90
chat.openai.com,16,1
linkedin.com,10,5
landscape.cncf.io,7,6
betterprogramming.pub,7,4
pkg.go.dev,6,4
featbit.co,4,4
awesome-go.com,4,3
