referrer,views_total,views_unique
github.com,403,55
Google,392,105
pypi.org,95,2
linkedin.com,34,4
goodfirstissues.com,29,7
t.co,21,9
getunleash.io,18,4
hub.docker.com,14,2
m.sogou.com,9,5
wiki.sbercloud.tech,9,2
