referrer,views_total,views_unique
Google,362,105
github.com,214,50
pypi.org,95,2
goodfirstissues.com,29,7
pkg.go.dev,23,4
getunleash.io,21,6
hub.docker.com,8,1
bozuman.cybozu.com,5,2
coccoc.com,5,1
chatgpt.com,4,3
