referrer,views_total,views_unique
github.com,357,50
Google,285,88
com.linkedin.android,77,16
linkedin.com,45,39
bozuman.cybozu.com,34,18
featbit.co,12,6
pkg.go.dev,11,4
DuckDuckGo,9,1
dev.to,8,6
Bing,8,2
