referrer,views_total,views_unique
Google,390,88
github.com,230,45
pkg.go.dev,34,5
DuckDuckGo,24,2
hub.docker.com,22,2
Bing,8,3
chat.openai.com,6,1
featbit.co,5,4
dev.to,4,4
statics.teams.cdn.office.net,4,2
