referrer,views_total,views_unique
github.com,369,55
Google,298,89
golangweekly.com,164,86
com.google.android.gm,39,21
t.co,36,14
mail.google.com,29,16
pkg.go.dev,15,3
yandex.ru,12,1
linkedin.com,9,5
featbit.co,6,6
