time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-27 00:00:00+00:00,1035,243,307,121
2026-01-28 00:00:00+00:00,445,151,298,90
2026-01-29 00:00:00+00:00,712,202,231,84
2026-01-30 00:00:00+00:00,2890,443,292,97
2026-01-31 00:00:00+00:00,1648,110,228,82
2026-02-01 00:00:00+00:00,1565,98,86,44
2026-02-02 00:00:00+00:00,796,212,355,90
2026-02-03 00:00:00+00:00,1685,260,279,96
2026-02-04 00:00:00+00:00,2322,314,183,44
2026-02-05 00:00:00+00:00,1610,334,126,46
2026-02-06 00:00:00+00:00,3874,403,227,35
2026-02-07 00:00:00+00:00,1979,119,31,14
2026-02-08 00:00:00+00:00,1741,114,68,12
2026-02-09 00:00:00+00:00,2146,280,219,45
