referrer,views_total,views_unique
Google,489,78
github.com,284,50
featbit.co,15,13
statics.teams.cdn.office.net,8,1
hub.docker.com,7,2
npmjs.com,5,1
docs.github.com,4,1
dev.to,3,3
yandex.ru,3,3
pkg.go.dev,3,2
