time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-31 00:00:00+00:00,931,288,66,34
2026-04-01 00:00:00+00:00,1256,290,188,92
2026-04-02 00:00:00+00:00,880,238,96,37
2026-04-03 00:00:00+00:00,2323,418,55,31
2026-04-04 00:00:00+00:00,155,106,86,56
2026-04-05 00:00:00+00:00,302,142,77,47
2026-04-06 00:00:00+00:00,1054,313,61,30
2026-04-07 00:00:00+00:00,943,223,73,40
2026-04-08 00:00:00+00:00,2034,375,102,39
2026-04-09 00:00:00+00:00,470,192,124,38
2026-04-10 00:00:00+00:00,4827,601,111,38
2026-04-11 00:00:00+00:00,176,124,31,18
2026-04-12 00:00:00+00:00,2082,365,60,42
2026-04-13 00:00:00+00:00,1271,323,110,40
