referrer,views_total,views_unique
Google,260,132
github.com,143,41
yandex.ru,10,1
DuckDuckGo,9,4
hub.docker.com,9,4
pkg.go.dev,9,3
Bing,8,8
getunleash.io,5,5
linkedin.com,5,1
chatgpt.com,3,3
