time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-03 00:00:00+00:00,4890,532,548,143
2025-11-04 00:00:00+00:00,1352,266,349,132
2025-11-05 00:00:00+00:00,861,207,261,92
2025-11-06 00:00:00+00:00,758,243,164,49
2025-11-07 00:00:00+00:00,890,278,132,50
2025-11-08 00:00:00+00:00,321,127,109,23
2025-11-09 00:00:00+00:00,285,96,21,16
2025-11-10 00:00:00+00:00,613,199,138,66
2025-11-11 00:00:00+00:00,926,255,523,148
2025-11-12 00:00:00+00:00,1642,292,462,87
2025-11-13 00:00:00+00:00,1763,365,459,191
2025-11-14 00:00:00+00:00,427,207,112,53
2025-11-15 00:00:00+00:00,593,126,47,24
2025-11-16 00:00:00+00:00,391,108,31,22
