referrer,views_total,views_unique
github.com,465,49
Google,301,88
pkg.go.dev,40,4
pypi.org,36,1
chat.openai.com,35,1
statics.gov.teams.microsoft.us,25,2
freelancer.in,20,1
hub.docker.com,19,4
dev.to,12,4
featbit.co,10,8
