referrer,views_total,views_unique
github.com,221,47
Google,189,80
statics.teams.cdn.office.net,59,3
hub.docker.com,31,2
goodfirstissues.com,14,8
pkg.go.dev,7,2
featbit.co,5,2
Bing,4,3
search.brave.com,4,2
chatgpt.com,3,3
