referrer,views_total,views_unique
github.com,263,43
Google,140,69
confluence.mts.ru,47,3
featbit.co,7,5
search.brave.com,7,1
yandex.ru,6,3
pkg.go.dev,5,3
labs-public-portal-707cd79c1635.herokuapp.com,5,2
pay-net.atlassian.net,5,1
t.co,4,3
