referrer,views_total,views_unique
Google,305,82
github.com,235,49
golangweekly.com,112,58
pkg.go.dev,16,2
thomaspoignant.github.io,16,1
linkedin.com,10,6
dev.to,10,5
t.co,7,3
Bing,6,3
DuckDuckGo,5,2
