referrer,views_total,views_unique
Google,420,91
github.com,214,41
pkg.go.dev,48,3
DuckDuckGo,18,2
featbit.co,5,4
betterprogramming.pub,5,2
intranet.imprivata.com,3,2
dev.to,2,2
golangweekly.com,2,1
flagd.dev,2,1
