referrer,views_total,views_unique
github.com,344,52
Google,233,76
DuckDuckGo,28,4
dev.to,13,5
featbit.co,10,9
pkg.go.dev,10,4
t.co,7,3
fireglass.atlassian.net,6,1
confluence.app.slsp.sk,6,1
Bing,5,5
