time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-01 00:00:00+00:00,393.0,49.0,98,22
2024-01-02 00:00:00+00:00,227.0,48.0,447,108
2024-01-03 00:00:00+00:00,64.0,22.0,266,47
2024-01-04 00:00:00+00:00,28.0,13.0,204,57
2024-01-05 00:00:00+00:00,44.0,15.0,210,45
2024-01-06 00:00:00+00:00,67.0,13.0,18,5
2024-01-07 00:00:00+00:00,27.0,5.0,42,9
2024-01-08 00:00:00+00:00,395.0,39.0,223,48
2024-01-09 00:00:00+00:00,15.0,12.0,163,36
2024-01-10 00:00:00+00:00,112.0,21.0,303,37
2024-01-11 00:00:00+00:00,76.0,15.0,342,42
2024-01-12 00:00:00+00:00,27.0,13.0,146,28
2024-01-13 00:00:00+00:00,4.0,4.0,180,17
2024-01-14 00:00:00+00:00,,,10,8
