referrer,views_total,views_unique
Google,287,126
github.com,148,43
hub.docker.com,24,5
Bing,14,8
yandex.ru,14,1
pkg.go.dev,8,3
getunleash.io,6,6
chatgpt.com,5,3
DuckDuckGo,2,2
com.linkedin.android,2,2
