referrer,views_total,views_unique
Google,385,97
github.com,241,49
pkg.go.dev,54,8
DuckDuckGo,23,1
hub.docker.com,13,1
featbit.co,6,5
linkedin.com,5,3
dev.to,4,4
freelancer.com,4,2
confluence.tmc-stargate.com,2,2
