time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-15 00:00:00+00:00,3370,441,168,44
2025-09-16 00:00:00+00:00,650,190,178,45
2025-09-17 00:00:00+00:00,601,228,184,52
2025-09-18 00:00:00+00:00,1074,256,223,51
2025-09-19 00:00:00+00:00,2551,443,167,51
2025-09-20 00:00:00+00:00,112,58,395,263
2025-09-21 00:00:00+00:00,699,177,75,50
2025-09-22 00:00:00+00:00,265,143,222,57
2025-09-23 00:00:00+00:00,533,196,154,70
2025-09-24 00:00:00+00:00,312,168,135,67
2025-09-25 00:00:00+00:00,366,125,128,54
2025-09-26 00:00:00+00:00,296,118,104,42
2025-09-27 00:00:00+00:00,52,42,52,31
2025-09-28 00:00:00+00:00,45,40,14,9
