referrer,views_total,views_unique
Google,257,87
github.com,159,50
dev.to,102,78
goodfirstissues.com,44,3
pkg.go.dev,25,9
chat.openai.com,16,1
github-help-wanted.com,8,1
landscape.cncf.io,6,5
betterprogramming.pub,5,3
go.libhunt.com,4,1
