referrer,views_total,views_unique
Google,506,91
github.com,314,41
pkg.go.dev,48,3
DuckDuckGo,18,2
golangweekly.com,6,4
dev.to,5,4
featbit.co,5,4
intranet.imprivata.com,3,2
confluence.nike.com,3,1
betterprogramming.pub,3,1
