referrer,views_total,views_unique
Google,317,90
github.com,289,47
golangweekly.com,138,73
com.google.android.gm,39,21
t.co,30,12
mail.google.com,29,16
hub.docker.com,20,2
pkg.go.dev,14,2
yandex.ru,12,1
Bing,8,3
