referrer,views_total,views_unique
github.com,392,53
Google,250,82
hub.docker.com,54,5
pkg.go.dev,46,2
chat.openai.com,35,1
pypi.org,30,1
statics.gov.teams.microsoft.us,23,2
freelancer.in,20,1
dev.to,11,3
featbit.co,9,7
