time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-04 00:00:00+00:00,89,42,223,53
2025-02-05 00:00:00+00:00,974,119,223,58
2025-02-06 00:00:00+00:00,148,71,380,59
2025-02-07 00:00:00+00:00,154,72,152,43
2025-02-08 00:00:00+00:00,156,74,34,16
2025-02-09 00:00:00+00:00,59,45,34,16
2025-02-10 00:00:00+00:00,2150,169,274,131
2025-02-11 00:00:00+00:00,186,66,157,53
2025-02-12 00:00:00+00:00,171,80,164,38
2025-02-13 00:00:00+00:00,95,43,175,40
2025-02-14 00:00:00+00:00,79,48,183,48
2025-02-15 00:00:00+00:00,35,26,66,31
2025-02-16 00:00:00+00:00,23,19,66,24
2025-02-17 00:00:00+00:00,2716,159,136,40
