referrer,views_total,views_unique
Google,253,86
github.com,228,46
hub.docker.com,31,2
goodfirstissues.com,13,6
pkg.go.dev,10,3
bozuman.cybozu.com,9,3
yandex.ru,9,2
DuckDuckGo,7,4
chatgpt.com,6,5
meliuz.atlassian.net,6,2
