time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-22 00:00:00+00:00,263,102,192,44
2025-04-23 00:00:00+00:00,123,61,200,42
2025-04-24 00:00:00+00:00,39,17,241,34
2025-04-25 00:00:00+00:00,63,23,166,34
2025-04-26 00:00:00+00:00,126,41,134,15
2025-04-27 00:00:00+00:00,59,37,66,19
2025-04-28 00:00:00+00:00,2151,137,114,31
2025-04-29 00:00:00+00:00,96,55,206,39
2025-04-30 00:00:00+00:00,98,58,415,47
2025-05-01 00:00:00+00:00,141,49,177,26
2025-05-02 00:00:00+00:00,80,42,228,43
2025-05-03 00:00:00+00:00,29,15,271,18
2025-05-04 00:00:00+00:00,90,35,272,24
2025-05-05 00:00:00+00:00,2784,222,314,41
