referrer,views_total,views_unique
Google,527,90
github.com,309,40
pkg.go.dev,48,3
DuckDuckGo,18,2
golangweekly.com,5,4
featbit.co,5,4
dev.to,4,3
intranet.imprivata.com,3,2
betterprogramming.pub,3,1
mail.google.com,2,2
