referrer,views_total,views_unique
github.com,444,46
Google,286,83
pkg.go.dev,40,4
pypi.org,36,1
chat.openai.com,35,1
statics.gov.teams.microsoft.us,25,2
freelancer.in,20,1
hub.docker.com,19,4
dev.to,11,3
featbit.co,9,8
