referrer,views_total,views_unique
github.com,231,45
Google,183,84
statics.teams.cdn.office.net,59,3
goodfirstissues.com,14,8
featbit.co,7,3
pkg.go.dev,7,2
Bing,3,3
hub.docker.com,3,2
github.services.mckinseywave.com,3,2
DuckDuckGo,3,2
