referrer,views_total,views_unique
Google,421,74
github.com,142,50
hub.docker.com,120,6
pkg.go.dev,61,5
awesome-go.com,20,3
featbit.co,13,11
dev.azure.com,10,1
t.co,8,1
wiki.huawei.com,4,3
ecosia.org,4,2
