referrer,views_total,views_unique
Google,335,87
github.com,202,44
hub.docker.com,33,3
pkg.go.dev,30,6
DuckDuckGo,24,2
t.co,20,8
Bing,7,2
chat.openai.com,7,1
featbit.co,4,3
freelancer.com,4,2
