referrer,views_total,views_unique
Google,146,56
github.com,133,56
pkg.go.dev,21,4
getunleash.io,11,9
Bing,7,7
hub.docker.com,7,2
ecosia.org,6,1
statics.teams.cdn.office.net,3,3
link.zhihu.com,3,2
youtube.com,3,1
