time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-04 00:00:00+00:00,9,5,63,15
2025-01-05 00:00:00+00:00,26,11,33,17
2025-01-06 00:00:00+00:00,738,26,170,40
2025-01-07 00:00:00+00:00,115,15,165,37
2025-01-08 00:00:00+00:00,151,14,1314,45
2025-01-09 00:00:00+00:00,113,21,199,40
2025-01-10 00:00:00+00:00,111,14,193,36
2025-01-11 00:00:00+00:00,13,10,33,14
2025-01-12 00:00:00+00:00,6,5,69,22
2025-01-13 00:00:00+00:00,3046,42,189,47
2025-01-14 00:00:00+00:00,239,18,296,116
2025-01-15 00:00:00+00:00,88,14,184,52
2025-01-16 00:00:00+00:00,71,9,180,54
2025-01-17 00:00:00+00:00,39,7,118,48
