time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-04 00:00:00+00:00,132,19,230,47
2024-06-05 00:00:00+00:00,21,11,290,55
2024-06-06 00:00:00+00:00,22,15,189,33
2024-06-07 00:00:00+00:00,60,15,123,28
2024-06-08 00:00:00+00:00,5,5,132,13
2024-06-09 00:00:00+00:00,12,8,16,11
2024-06-10 00:00:00+00:00,1687,148,157,28
2024-06-11 00:00:00+00:00,270,68,190,33
2024-06-12 00:00:00+00:00,555,97,186,76
2024-06-13 00:00:00+00:00,38,22,188,41
2024-06-14 00:00:00+00:00,276,61,113,32
2024-06-15 00:00:00+00:00,30,12,137,16
2024-06-16 00:00:00+00:00,23,6,73,20
2024-06-17 00:00:00+00:00,722,37,215,44
