referrer,views_total,views_unique
Google,345,88
github.com,229,41
pkg.go.dev,27,1
DuckDuckGo,19,3
featbit.co,8,7
betterprogramming.pub,5,2
golangweekly.com,3,2
dev.to,2,2
Bing,2,2
flagd.dev,2,1
