referrer,views_total,views_unique
github.com,354,61
Google,250,74
t.co,177,121
pkg.go.dev,19,6
hub.docker.com,13,6
confluence.mts.ru,10,3
Bing,9,5
featbit.co,4,4
linkedin.com,4,4
com.linkedin.android,4,3
