referrer,views_total,views_unique
Google,166,60
github.com,116,35
chatgpt.com,27,7
hub.docker.com,16,4
bozuman.s.cybozu.com,9,1
search.brave.com,7,2
getunleash.io,6,6
jira.swisscom.com,4,1
doubao.com,3,1
DuckDuckGo,2,2
