time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-06 00:00:00+00:00,1710,196,41,19
2026-06-07 00:00:00+00:00,1973,302,32,15
2026-06-08 00:00:00+00:00,2239,255,69,25
2026-06-09 00:00:00+00:00,2118,294,104,44
2026-06-10 00:00:00+00:00,6495,653,71,33
2026-06-11 00:00:00+00:00,3226,446,147,69
2026-06-12 00:00:00+00:00,4349,572,130,82
2026-06-13 00:00:00+00:00,1660,350,92,75
2026-06-14 00:00:00+00:00,1382,385,34,16
2026-06-15 00:00:00+00:00,2251,455,139,121
2026-06-16 00:00:00+00:00,2146,401,36,22
2026-06-17 00:00:00+00:00,1798,308,64,30
2026-06-18 00:00:00+00:00,1040,316,75,32
2026-06-19 00:00:00+00:00,2321,448,88,40
