referrer,views_total,views_unique
github.com,417,46
Google,267,75
pkg.go.dev,40,4
DuckDuckGo,26,3
dev.to,13,5
t.co,10,4
featbit.co,9,8
pypi.org,6,1
confluence.app.slsp.sk,4,1
statics.teams.cdn.office.net,3,1
