time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-08 00:00:00+00:00,1741,114,68,12
2026-02-09 00:00:00+00:00,2146,280,219,45
2026-02-10 00:00:00+00:00,939,300,184,43
2026-02-11 00:00:00+00:00,2074,490,309,61
2026-02-12 00:00:00+00:00,2970,323,187,53
2026-02-13 00:00:00+00:00,3871,430,24,15
2026-02-14 00:00:00+00:00,173,122,55,20
2026-02-15 00:00:00+00:00,704,201,73,12
2026-02-16 00:00:00+00:00,1070,305,52,25
2026-02-17 00:00:00+00:00,2227,239,65,32
2026-02-18 00:00:00+00:00,254,121,121,48
2026-02-19 00:00:00+00:00,3919,119,106,37
2026-02-20 00:00:00+00:00,1975,240,117,38
2026-02-21 00:00:00+00:00,3396,381,59,25
