time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-23 00:00:00+00:00,608,27,160,82
2024-11-24 00:00:00+00:00,99,15,213,95
2024-11-25 00:00:00+00:00,359,28,273,87
2024-11-26 00:00:00+00:00,67,17,160,48
2024-11-27 00:00:00+00:00,119,12,191,47
2024-11-28 00:00:00+00:00,15,9,241,88
2024-11-29 00:00:00+00:00,12,5,183,54
2024-11-30 00:00:00+00:00,28,7,32,17
2024-12-01 00:00:00+00:00,19,6,57,19
2024-12-02 00:00:00+00:00,714,32,281,50
2024-12-03 00:00:00+00:00,30,12,178,56
2024-12-04 00:00:00+00:00,222,17,417,56
2024-12-05 00:00:00+00:00,55,8,298,58
2024-12-06 00:00:00+00:00,63,12,177,47
