referrer,views_total,views_unique
Google,362,86
github.com,215,47
pkg.go.dev,47,6
hub.docker.com,33,3
DuckDuckGo,24,2
Bing,7,2
chat.openai.com,7,1
featbit.co,5,4
dev.to,4,4
freelancer.com,4,2
