referrer,views_total,views_unique
Google,467,82
github.com,360,45
pkg.go.dev,39,5
linkedin.com,21,15
com.linkedin.android,10,4
featbit.co,9,7
gitlab.services.mts.ru,9,1
golangweekly.com,8,6
dev.to,7,5
confluence.mts.ru,5,3
