time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-01 00:00:00+00:00,1101,257,113,41
2026-06-02 00:00:00+00:00,292,145,98,35
2026-06-03 00:00:00+00:00,3434,560,69,42
2026-06-04 00:00:00+00:00,2142,315,57,24
2026-06-05 00:00:00+00:00,7197,635,100,43
2026-06-06 00:00:00+00:00,1710,196,41,19
2026-06-07 00:00:00+00:00,1973,302,32,15
2026-06-08 00:00:00+00:00,2239,255,69,25
2026-06-09 00:00:00+00:00,2118,294,104,44
2026-06-10 00:00:00+00:00,6495,653,71,33
2026-06-11 00:00:00+00:00,3226,446,147,69
2026-06-12 00:00:00+00:00,4349,572,130,82
2026-06-13 00:00:00+00:00,1660,350,92,75
2026-06-14 00:00:00+00:00,1382,385,34,16
