time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-03 00:00:00+00:00,3805,731,393,110
2025-12-04 00:00:00+00:00,510,166,256,54
2025-12-05 00:00:00+00:00,181,109,268,64
2025-12-06 00:00:00+00:00,70,62,46,15
2025-12-07 00:00:00+00:00,68,52,50,21
2025-12-08 00:00:00+00:00,2552,320,131,48
2025-12-09 00:00:00+00:00,4736,500,236,122
2025-12-10 00:00:00+00:00,1672,346,483,133
2025-12-11 00:00:00+00:00,776,172,528,129
2025-12-12 00:00:00+00:00,1189,281,106,47
2025-12-13 00:00:00+00:00,580,140,25,13
2025-12-14 00:00:00+00:00,181,96,475,95
2025-12-15 00:00:00+00:00,2974,422,440,111
2025-12-16 00:00:00+00:00,882,177,191,67
