referrer,views_total,views_unique
github.com,505,49
Google,280,87
chat.openai.com,35,1
pypi.org,30,1
statics.gov.teams.microsoft.us,23,2
hub.docker.com,20,4
freelancer.in,20,1
dev.to,12,4
featbit.co,9,7
Bing,9,3
