referrer,views_total,views_unique
github.com,418,50
Google,240,71
pkg.go.dev,40,4
pypi.org,36,1
chat.openai.com,35,1
DuckDuckGo,22,2
freelancer.in,20,1
dev.to,11,3
hub.docker.com,10,2
Bing,9,4
