referrer,views_total,views_unique
github.com,323,46
Google,300,91
com.linkedin.android,77,16
linkedin.com,45,39
bozuman.cybozu.com,35,17
featbit.co,12,6
pkg.go.dev,11,4
dev.to,6,6
github-help-wanted.com,6,1
lnkd.in,4,3
