referrer,views_total,views_unique
github.com,192,54
Google,140,65
confluence.mts.ru,47,3
awesome-go.com,32,5
featbit.co,9,6
labs-public-portal-707cd79c1635.herokuapp.com,7,4
yandex.ru,7,4
search.brave.com,7,1
Bing,6,4
hub.docker.com,6,2
