referrer,views_total,views_unique
github.com,463,55
Google,272,88
com.linkedin.android,77,16
linkedin.com,44,38
bozuman.cybozu.com,33,17
featbit.co,14,5
pkg.go.dev,13,4
DuckDuckGo,9,1
dev.to,8,6
Bing,8,2
