referrer,views_total,views_unique
github.com,223,48
Google,219,87
statics.teams.cdn.office.net,59,3
hub.docker.com,31,2
goodfirstissues.com,14,8
yandex.ru,9,2
DuckDuckGo,7,4
pkg.go.dev,7,2
featbit.co,6,3
vinted.atlassian.net,5,1
