referrer,views_total,views_unique
github.com,230,51
Google,215,84
statics.teams.cdn.office.net,59,3
hub.docker.com,31,2
goodfirstissues.com,14,8
pkg.go.dev,10,3
yandex.ru,9,2
DuckDuckGo,7,4
featbit.co,6,3
vinted.atlassian.net,5,1
