referrer,views_total,views_unique
github.com,353,52
Google,279,85
golangweekly.com,164,86
com.google.android.gm,39,21
t.co,35,13
mail.google.com,29,16
pkg.go.dev,14,2
yandex.ru,12,1
linkedin.com,9,5
featbit.co,6,6
