time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-17 00:00:00+00:00,1265,221,133,62
2025-12-18 00:00:00+00:00,968,272,153,74
2025-12-19 00:00:00+00:00,804,219,214,73
2025-12-20 00:00:00+00:00,706,180,187,68
2025-12-21 00:00:00+00:00,482,172,316,117
2025-12-22 00:00:00+00:00,2116,341,406,101
2025-12-23 00:00:00+00:00,620,141,408,134
2025-12-24 00:00:00+00:00,461,120,328,73
2025-12-25 00:00:00+00:00,198,133,384,90
2025-12-26 00:00:00+00:00,178,89,241,38
2025-12-27 00:00:00+00:00,665,150,456,128
2025-12-28 00:00:00+00:00,1039,298,164,63
2025-12-29 00:00:00+00:00,1421,326,470,131
2025-12-30 00:00:00+00:00,1348,279,160,49
