time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-23 00:00:00+00:00,20,19,38,23
2025-02-24 00:00:00+00:00,3248,149,282,54
2025-02-25 00:00:00+00:00,296,101,228,59
2025-02-26 00:00:00+00:00,96,42,152,40
2025-02-27 00:00:00+00:00,38,26,147,56
2025-02-28 00:00:00+00:00,26,19,126,39
2025-03-01 00:00:00+00:00,206,159,36,15
2025-03-02 00:00:00+00:00,36,28,43,21
2025-03-03 00:00:00+00:00,2730,134,129,52
2025-03-04 00:00:00+00:00,39,28,115,49
2025-03-05 00:00:00+00:00,47,36,105,49
2025-03-06 00:00:00+00:00,466,123,209,45
2025-03-07 00:00:00+00:00,937,139,288,58
2025-03-08 00:00:00+00:00,104,70,81,31
