referrer,views_total,views_unique
Google,247,86
github.com,131,53
dev.to,72,51
goodfirstissues.com,44,3
pkg.go.dev,25,9
landscape.cncf.io,20,7
chat.openai.com,16,1
github-help-wanted.com,8,1
awesome-go.com,3,3
featbit.co,3,3
